experiment,checkpoint,agent,agent1_rew,agent2_rew,agent3_rew,agent4_rew,vs_random,agent_random
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S0,046500000,first_0,-15.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S0,047000000,first_0,-18.448275862068964,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S0,047500000,first_0,-17.527272727272727,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S0,048000000,first_0,-17.92982456140351,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S0,048500000,first_0,-18.135593220338983,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S0,049000000,first_0,-19.660377358490567,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S0,049500000,first_0,-18.45614035087719,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,000500000,first_0,-18.295081967213115,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S0,009500000,first_0,-15.929577464788732,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,001000000,first_0,-16.17543859649123,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,001500000,first_0,-23.887323943661972,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,002000000,first_0,-23.2972972972973,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,002500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,003000000,first_0,-15.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,003500000,first_0,-20.94736842105263,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,004000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,004500000,first_0,-20.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,005000000,first_0,-23.6,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,005500000,first_0,-21.85,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S0,010000000,first_0,-12.309859154929578,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S0,005500000,first_0,-4.732394366197183,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,006000000,first_0,-23.555555555555557,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,006500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,007000000,first_0,-23.454545454545453,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,007500000,first_0,-23.666666666666668,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,008000000,first_0,-21.82456140350877,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,008500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,009000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,009500000,first_0,-23.161290322580644,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,010000000,first_0,-21.727272727272727,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,010500000,first_0,-23.20689655172414,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S0,010500000,first_0,-7.732394366197183,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,011000000,first_0,-23.962962962962962,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,011500000,first_0,-23.72972972972973,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,012000000,first_0,-22.56756756756757,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,012500000,first_0,-23.944444444444443,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,013000000,first_0,-20.78787878787879,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,013500000,first_0,-20.625,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,014000000,first_0,-21.52,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,014500000,first_0,-23.555555555555557,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,015000000,first_0,-21.137254901960784,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,015500000,first_0,-23.096774193548388,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S0,011000000,first_0,-2.2816901408450705,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,016000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,016500000,first_0,-21.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,017000000,first_0,-23.555555555555557,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,017500000,first_0,-23.626666666666665,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,018000000,first_0,-23.862068965517242,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,018500000,first_0,-23.45945945945946,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,019000000,first_0,-20.606060606060606,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,019500000,first_0,-21.710526315789473,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,020000000,first_0,-21.366666666666667,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,020500000,first_0,-21.40983606557377,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S0,011500000,first_0,-0.5211267605633803,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,021000000,first_0,-19.147540983606557,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,021500000,first_0,-20.75409836065574,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,022000000,first_0,-23.82857142857143,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,022500000,first_0,-23.866666666666667,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,023000000,first_0,-20.83076923076923,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,023500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,024000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,024500000,first_0,-21.81578947368421,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,025000000,first_0,-23.589041095890412,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,025500000,first_0,-23.11111111111111,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S0,012000000,first_0,-1.0140845070422535,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,026000000,first_0,-21.61038961038961,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,026500000,first_0,-21.864864864864863,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,027000000,first_0,-23.738095238095237,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,027500000,first_0,-20.349206349206348,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,028000000,first_0,-19.484848484848484,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,028500000,first_0,-22.826666666666668,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,029000000,first_0,-19.846153846153847,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,029500000,first_0,-22.126984126984127,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,030000000,first_0,-19.402985074626866,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,030500000,first_0,-22.732394366197184,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S0,012500000,first_0,-7.211267605633803,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,031000000,first_0,-22.46153846153846,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,031500000,first_0,-21.61111111111111,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,032000000,first_0,-20.71641791044776,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,032500000,first_0,-22.875,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,033000000,first_0,-21.285714285714285,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,033500000,first_0,-19.323076923076922,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,034000000,first_0,-22.426666666666666,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,034500000,first_0,-20.352941176470587,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,035000000,first_0,-21.530864197530864,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,035500000,first_0,-19.82089552238806,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S0,013000000,first_0,-5.690140845070423,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,036000000,first_0,-23.314285714285713,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,036500000,first_0,-23.77777777777778,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,037000000,first_0,-23.936,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,037500000,first_0,-23.559633027522935,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,038000000,first_0,-23.839080459770116,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,038500000,first_0,-23.76595744680851,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,039000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,039500000,first_0,-23.82051282051282,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,040000000,first_0,-23.952380952380953,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,040500000,first_0,-23.9811320754717,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S0,013500000,first_0,-3.1267605633802815,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,041000000,first_0,-23.975609756097562,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,041500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,042000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,042500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,043000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,043500000,first_0,-23.985714285714284,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,044000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,044500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,045000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,045500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S0,014000000,first_0,-7.225352112676056,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,046000000,first_0,-23.945945945945947,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,046500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,047000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,047500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,048000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,048500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,049000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_double_dunk_v2_RB1000000_F50000000_S1,049500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,000500000,first_0,-17.650793650793652,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,001000000,first_0,-18.766666666666666,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S0,014500000,first_0,-5.830985915492958,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,001500000,first_0,-21.864864864864863,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,002000000,first_0,-20.975,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,002500000,first_0,-19.655172413793103,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,003000000,first_0,-19.540983606557376,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,003500000,first_0,-20.295081967213115,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,004000000,first_0,-18.984615384615385,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,004500000,first_0,-16.4,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,005000000,first_0,-20.11764705882353,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,005500000,first_0,-18.38095238095238,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,006000000,first_0,-19.942857142857143,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S0,015000000,first_0,-8.915492957746478,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S0,006000000,first_0,-22.112676056338028,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,006500000,first_0,-20.096774193548388,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,007000000,first_0,-18.677966101694917,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,007500000,first_0,-19.275862068965516,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,008000000,first_0,-18.78125,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,008500000,first_0,-19.555555555555557,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,009000000,first_0,-20.349206349206348,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,009500000,first_0,-18.94736842105263,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,010000000,first_0,-18.586206896551722,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,010500000,first_0,-17.593220338983052,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,011000000,first_0,-18.235294117647058,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S0,015500000,first_0,-1.6901408450704225,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,011500000,first_0,-18.62295081967213,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,012000000,first_0,-16.867924528301888,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,012500000,first_0,-18.037037037037038,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,013000000,first_0,-15.68421052631579,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,013500000,first_0,-19.044776119402986,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,014000000,first_0,-18.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_double_dunk_v2_RB1_F50000000_S1,014500000,first_0,-18.88,nan,nan,nan,False,False
